"level";"id";"parent_id";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"message";"from";"created_time";"updated_time";"full_picture";"comments.summary.total_count";"shares.count";"reactions.summary.total_count";"like.summary.total_count";"love.summary.total_count";"wow.summary.total_count";"haha.summary.total_count";"sad.summary.total_count";"angry.summary.total_count"
"1";"11";"1";"788477174582031_4161175380645510";"data";"data.*";"fetched (200)";"2021-07-25 17:08:14.587379";"Facebook:/<page-id>/posts";"Africa CDC appuie le Mali dans la lutte contre le Coronavirus. Ses volontaires déployés dans le pays sensibilisent les agents de l'immigration affectés à l'Aéroport International Modibo Keita sur l'importance de la vaccination contre la COVID-19 et le respect des mesures barrières. #COVID19 #AfricaResponds #NewPublicHealthOrder";"{""name"": ""Africa CDC"", ""id"": ""788477174582031""}";"2021-07-20T11:36:10+0000";"2021-07-23T12:41:25+0000";"https://scontent.fdac23-1.fna.fbcdn.net/v/t39.30808-6/s720x720/221390890_4161154443980937_2473011202966499799_n.jpg?_nc_cat=109&ccb=1-3&_nc_sid=8024bb&_nc_eui2=AeH6duvJ2pWn5zWWLDNxoCLdB5N0y8kcfkcHk3TLyRx-RwJ29DCzgmDFM7TswZU3QfJkFyQAG1_4ePp4oA078330&_nc_ohc=ia9gJpcVJuEAX9bMwoW&_nc_ht=scontent.fdac23-1.fna&oh=b991f58715c4e51ba3802893e9c3b124&oe=61023CDD";"150";"51";"11727";"11612";"90";"5";"13";"4";"3"
"1";"12";"1";"788477174582031_4161080727321642";"data";"data.*";"fetched (200)";"2021-07-25 17:08:14.587379";"Facebook:/<page-id>/posts";"Africa CDC appuie le gouvernement du Burkina Faso dans la lutte contre la #COVID19. Ses volontaires déployés sur le terrain travaillent pour renforcer la surveillance et la #PCI, ils investiguent et prélèvent les voyageurs en provenance du Ghana, de la Côte d'Ivoire et du Cameroun. #AfricaResponds #NewPublicHealth #FactsNotFear";"{""name"": ""Africa CDC"", ""id"": ""788477174582031""}";"2021-07-20T10:54:24+0000";"2021-07-25T00:12:24+0000";"https://scontent.fdac23-1.fna.fbcdn.net/v/t39.30808-6/p180x540/220209608_4161073987322316_5351458633916053283_n.jpg?_nc_cat=108&ccb=1-3&_nc_sid=8024bb&_nc_eui2=AeFhLW48onmoEQpvCB5yJUn6mPrAPt6gJ0SY-sA-3qAnRC1pHaxDIFDKTsXa5KEfhlHrpYUjzWqPajCGtbNW_4by&_nc_ohc=x4ItbxxZkfIAX9kf5BG&_nc_ht=scontent.fdac23-1.fna&oh=d6dc4748648128db181ed5b3a5a3faf4&oe=6102A522";"1161";"429";"88891";"88235";"551";"28";"43";"17";"17"
"1";"13";"1";"788477174582031_4152771851485863";"data";"data.*";"fetched (200)";"2021-07-25 17:08:14.587379";"Facebook:/<page-id>/posts";"COVID-19 Vaccine can help us get back to normal life. Get vaccinated 💉 to protect yourself and others. #AfricaResponds Africa CDC #COVIDVaccines #VaccinesForAfrica #PAVM #AVATT #COVID19";"{""name"": ""Africa CDC"", ""id"": ""788477174582031""}";"2021-07-17T14:30:00+0000";"2021-07-25T05:27:36+0000";"https://scontent.fdac23-1.fna.fbcdn.net/v/t15.5256-10/205977862_521657295837604_7107016666624659837_n.jpg?_nc_cat=105&ccb=1-3&_nc_sid=ad6a45&_nc_eui2=AeH36DnK-SazzkQa-oiOKaaef8M9kVUoCJR_wz2RVSgIlCRS14BlhHVRkpwBMntxO0vKEMIbJgggoEeSRdyMuM2q&_nc_ohc=NUOhUB46Jn0AX-yLDTW&_nc_ht=scontent.fdac23-1.fna&oh=baf87ac4972220f09fa8df458cdb4913&oe=6101F3C8";"1612";"1123";"132442";"131060";"1027";"90";"163";"37";"65"
"1";"14";"1";"788477174582031_4152964161466632";"data";"data.*";"fetched (200)";"2021-07-25 17:08:14.587379";"Facebook:/<page-id>/posts";"";"{""name"": ""Africa CDC"", ""id"": ""788477174582031""}";"2021-07-17T13:03:03+0000";"2021-07-22T14:39:41+0000";"";"35";"5";"522";"515";"5";"0";"2";"0";"0"
"1";"15";"1";"788477174582031_4152585951504453";"data";"data.*";"fetched (200)";"2021-07-25 17:08:14.587379";"Facebook:/<page-id>/posts";"#COVID19 update in Africa as of 17/07/2021 at 9 AM (EAT). More at https://t.co/xVh2wZb6q4 #AfricaResponds  #TestTraceTreat  #FactsNotFear";"{""name"": ""Africa CDC"", ""id"": ""788477174582031""}";"2021-07-17T10:01:39+0000";"2021-07-24T15:50:07+0000";"https://scontent.fdac23-1.fna.fbcdn.net/v/t39.30808-6/219598949_4152585904837791_4541093251674219611_n.jpg?_nc_cat=100&ccb=1-3&_nc_sid=9e2e56&_nc_eui2=AeHt2pj0Xjs71wTo10T_SWrQNQE1TRQzxk01ATVNFDPGTRvNAi1znAavJwiCBP6b1RwwnnnG1gaq28HvnMb3Qf2d&_nc_ohc=jVzHUiN1k0QAX9de519&_nc_ht=scontent.fdac23-1.fna&oh=dc6e8d794c08ac661856b41b24dee36a&oe=6101AEC7";"570";"201";"22285";"21838";"341";"32";"38";"17";"19"
"1";"16";"1";"788477174582031_4152576891505359";"data";"data.*";"fetched (200)";"2021-07-25 17:08:14.587379";"Facebook:/<page-id>/posts";"#COVID19 update in Africa as of 17/07/2021 at 9 AM (EAT). More at https://t.co/xVh2wZb6q4 #AfricaResponds  #TestTraceTreat  #FactsNotFear";"{""name"": ""Africa CDC"", ""id"": ""788477174582031""}";"2021-07-17T09:57:05+0000";"2021-07-23T20:34:10+0000";"https://scontent.fdac23-1.fna.fbcdn.net/v/t39.30808-6/220041129_4152576821505366_3088754667612742705_n.jpg?_nc_cat=110&ccb=1-3&_nc_sid=9e2e56&_nc_eui2=AeEqe4Yig5w_y77GJwAOO1R2XqztckSjIUderO1yRKMhR7JYuoRau2RcUU-SzAccyw5ld9sJa61AISRQKuiraA-q&_nc_ohc=M7iZChmBFIQAX_jDi2w&_nc_ht=scontent.fdac23-1.fna&oh=fa8e740df714f6815c1ab8fb9b967061&oe=610258C8";"1071";"374";"36570";"34883";"1506";"52";"67";"34";"28"
"1";"17";"1";"788477174582031_4152503831512665";"data";"data.*";"fetched (200)";"2021-07-25 17:08:14.587379";"Facebook:/<page-id>/posts";"A delegation of Africa CDC, led by Dr. Tajudeen Raji, paid a courtesy call to Hon. Netumbo Nandi-Ndaitwah, DPM and Minister of International Relations and Cooperation of Namibia, to brief her on their week-long visit in support of Namibia’s efforts to contain #COVID19 Pandemic. The Delegation informed of the continental and international efforts aimed at building Africa’s capacity to fight and mitigate the effects of the pandemic, and affirmed the Africa CDC’s solidarity to continue supporting the Government and People of the Namibia in this regard.  #NewPublicHealthOrder #AfricaResponds  Ministry of International Relations and Cooperation Namibia  -*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-  Une délégation de Africa CDC, conduite par le Dr Tajudeen Raji, a rendu une visite de courtoisie à l'honorable Netumbo Nandi-Ndaitwah, Vice Premier Ministre et Ministre des relations internationales et de la coopération de la Namibie, pour l'informer de leur visite d'une semaine en soutien aux efforts de la Namibie pour contenir la pandémie #COVID19. La délégation a discuté des efforts continentaux et internationaux visant à renforcer la capacité de l'Afrique à combattre et à atténuer les effets de la pandémie. Elle a également affirmé la solidarité de Africa CDC à soutenir le gouvernement et le peuple de la Namibie à cet égard.  #NewPublicHealthOrder #AfricaResponds  Ministry of International Relations and Cooperation Namibia";"{""name"": ""Africa CDC"", ""id"": ""788477174582031""}";"2021-07-17T09:19:07+0000";"2021-07-21T21:31:10+0000";"https://scontent.fdac23-1.fna.fbcdn.net/v/t39.30808-6/p480x480/218905881_4152711718158543_1673004536508552879_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=110474&_nc_eui2=AeF5TUcXlW8rktcw8VMeDUbd6qgj9yLhMQrqqCP3IuExCtTgSykndAI4K3dK0o102LTFE7t_XT8rOHhEMtvpZAmA&_nc_ohc=N-q9VDO7ZC4AX_ktaeO&_nc_ht=scontent.fdac23-1.fna&oh=905d0b089e24bd81d3f32c1c3ad6dece&oe=61018964";"214";"83";"19109";"18908";"172";"15";"7";"4";"3"
"1";"18";"1";"788477174582031_4150314358398279";"data";"data.*";"fetched (200)";"2021-07-25 17:08:14.587379";"Facebook:/<page-id>/posts";"COVID-19 VACCINES ARE SAFE, EFFECTIVE AND BUILT TO SAVE LIVES. Vaccines are administered only after thorough analysis by recognized regulatory bodies. Protect yourself and others - Get vaccinated💉. #ShareTheTruth #VaccinesForAfrica #PAVM #AfricaResponds #COVID19 #NewPublicHealthOrder";"{""name"": ""Africa CDC"", ""id"": ""788477174582031""}";"2021-07-16T14:21:07+0000";"2021-07-25T09:29:17+0000";"https://scontent.fdac23-1.fna.fbcdn.net/v/t15.5256-10/216845461_550944376317006_3596439856924445291_n.jpg?_nc_cat=100&ccb=1-3&_nc_sid=ad6a45&_nc_eui2=AeG8Fw9D17uF0Qpi39cg83tc-VikIy34LVj5WKQjLfgtWLRwA2Nj2RJ4PGRrR16HMVUOejOX0ThLWOizt70z7mA9&_nc_ohc=wN_lLcjHbaYAX8-WmF9&_nc_ht=scontent.fdac23-1.fna&oh=a36785fae9364e324d6322eb87b11cf3&oe=61024524";"1509";"777";"115042";"113783";"943";"89";"137";"30";"60"
"1";"19";"1";"788477174582031_4150242441738804";"data";"data.*";"fetched (200)";"2021-07-25 17:08:14.587379";"Facebook:/<page-id>/posts";"When we #WearAMask in public, it shows we care. #ThanksForMasking and doing your part to protect our communities and the world. Pass it on! #WorldMaskWeek #AfricaResponds";"{""name"": ""Africa CDC"", ""id"": ""788477174582031""}";"2021-07-16T13:50:41+0000";"2021-07-21T07:43:22+0000";"https://external.fdac23-1.fna.fbcdn.net/safe_image.php?d=AQEujiEH2_JOYz2g&url=https%3A%2F%2Fpbs.twimg.com%2Fext_tw_video_thumb%2F1416012832181792770%2Fpu%2Fimg%2FWB45nBNUGuFF_ey1.jpg&_nc_eui2=AeEV--OKOwHhW0-JvYCyPJ2yeweo7Gu9pyB7B6jsa72nIH912tTV2_J3dUlVZmwIAH8N8AQluQtfxFErL3pvGn47&ccb=3-5&_nc_hash=AQERiFG3QzxOJ7ar";"10";"12";"303";"297";"4";"0";"2";"0";"0"
"1";"20";"1";"788477174582031_4147848581978190";"data";"data.*";"fetched (200)";"2021-07-25 17:08:14.587379";"Facebook:/<page-id>/posts";"Le Chef de Division Prévention et Contrôle des Maladies de Africa CDC, Dr Abdulaziz Mohammed, a présidé aujourd'hui une réunion de consultation avec le personnel du Ministère de la Santé Publique du Cameroun pour accélérer l'implémentation de l'initiative ""Sauver des vies & des moyens de subsistance"".  Lors de la consultation, le Cameroun a fait une évaluation des besoins & 3 domaines ont été identifiés pour un soutient immmédiat à savoir: #Engagement Communautaire pr générer la demande de vaccins, #Augmenter les centres de vaccination, #Ressources humaines & logistique ds le pays. #AfricaResponds #COVID19";"{""name"": ""Africa CDC"", ""id"": ""788477174582031""}";"2021-07-15T17:07:26+0000";"2021-07-23T12:06:37+0000";"https://scontent.fdac23-1.fna.fbcdn.net/v/t39.30808-6/s720x720/218359403_4147848141978234_3347538444137780107_n.jpg?_nc_cat=110&ccb=1-3&_nc_sid=110474&_nc_eui2=AeGKzd6FsJ27SMhc8x25wlO0_iF9NyUpcPz-IX03JSlw_Khcaf0YrL_4bxCuNvb7_dKH-CE-0Pb5dJk0RjNCpfg3&_nc_ohc=zQMQfbddQEgAX-enpLv&_nc_ht=scontent.fdac23-1.fna&oh=a70186311c122478c6e35f5250ce3a16&oe=6102C3F2";"784";"258";"41134";"40787";"290";"23";"16";"11";"7"
"1";"21";"1";"788477174582031_4147767141986334";"data";"data.*";"fetched (200)";"2021-07-25 17:08:14.587379";"Facebook:/<page-id>/posts";"Briefing for Africa Group Permanent Representatives on status of acquisition and roll out of #COVID19 Vaccines in Africa, hosted by Africa CDC. Key participants: African Group representatives in #Brussels, #Geneva, #NewYork, #WashingtonDC and African Union Heads of Mission in #Brussels, #Geneva, #NewYork and #Washington #AfricaResponds #COVID19 #FactsNotFear";"{""name"": ""Africa CDC"", ""id"": ""788477174582031""}";"2021-07-15T16:31:09+0000";"2021-07-24T04:06:24+0000";"https://scontent.fdac23-1.fna.fbcdn.net/v/t39.30808-6/s720x720/218244824_4147766881986360_1119652737354589664_n.jpg?_nc_cat=110&ccb=1-3&_nc_sid=110474&_nc_eui2=AeFD0MoUnXmFiNAefM7fsVa0cD82SYUKD8BwPzZJhQoPwJovYQqhgMyHW3LeFCu4GGRG9rjzgK5irsapjjXMjRJk&_nc_ohc=LjYCXOW7f_gAX-6x3m1&_nc_ht=scontent.fdac23-1.fna&oh=e70ba10844cda7b97933fcf31de847f8&oe=6101E953";"1044";"463";"45168";"44268";"675";"57";"108";"26";"34"
"1";"22";"1";"788477174582031_4147003402062708";"data";"data.*";"fetched (200)";"2021-07-25 17:08:14.587379";"Facebook:/<page-id>/posts";"At Africa CDC African Union, we still #WearAMask 😷 in public to protect our friends, our families, our frontline workers, and our communities.  #ThanksForMasking and doing your part to protect the world 🌍.  Pass it on!  #WorldMaskWeek #ShareTheTruth #AfricaResponds";"{""name"": ""Africa CDC"", ""id"": ""788477174582031""}";"2021-07-15T11:00:26+0000";"2021-07-21T07:43:39+0000";"https://scontent.fdac23-1.fna.fbcdn.net/v/t39.30808-6/218362818_4147001302062918_5768093504549518207_n.png?_nc_cat=100&ccb=1-3&_nc_sid=8024bb&_nc_eui2=AeEkcqo3hKjQLhd6-0_W2MP1-OJ31Cu45Gj44nfUK7jkaBdSqicF8iOn1WHfoOpsgUshsecv2G-EhW53rk3V5RjH&_nc_ohc=BtLbCkwjWuAAX-vfZ4G&_nc_ht=scontent.fdac23-1.fna&oh=8cc00a0601212d80fa49a4d3643c1bc1&oe=6102D02B";"10";"17";"439";"433";"2";"2";"0";"1";"1"
"1";"23";"1";"788477174582031_4144436155652766";"data";"data.*";"fetched (200)";"2021-07-25 17:08:14.587379";"Facebook:/<page-id>/posts";"One Day we will be celebrating when this pandemic is over.  Nothing will be separating us. Nobody is safe until everybody is safe.  Keep it up to save lives. #COVID19 Africa CDC   #AfricaResponds #NewPublicHealthOrder";"{""name"": ""Africa CDC"", ""id"": ""788477174582031""}";"2021-07-14T13:51:24+0000";"2021-07-21T21:29:28+0000";"";"489";"337";"52972";"52589";"316";"27";"21";"15";"4"
"1";"24";"1";"788477174582031_4143809849048730";"data";"data.*";"fetched (200)";"2021-07-25 17:08:14.587379";"Facebook:/<page-id>/posts";"#COVID19: The Africa CDC's weekly brief 78 is online. The Brief provides: -Epidemiological update (Globally and in Africa); -Public Health and Social Measure (PHSM) Highlights; -New Africa CDC's Response Activities by Pillar; and -Recommendations for Member States. Download the brief 👉 https://africacdc.org/download/outbreak-brief-78-coronavirus-disease-2019-covid-19-pandemic/ #AfricaResponds #FactsNotFear";"{""name"": ""Africa CDC"", ""id"": ""788477174582031""}";"2021-07-14T08:47:03+0000";"2021-07-21T07:43:50+0000";"https://external.fdac23-1.fna.fbcdn.net/safe_image.php?d=AQE827uWwog7FKxB&url=https%3A%2F%2Fafricacdc.org%2Fwp-content%2Fuploads%2F2021%2F07%2FBrief-78.png&_nc_eui2=AeG32FG_qz1_BALvv3wRt3VbDpRP46NKImkOlE_jo0oiadX5MKozk0fipfRPMoRDz_i-F8SG2WQnvPQJdZXnxnba&ccb=3-5&_nc_hash=AQH1n7wUEy8XCGhi";"244";"107";"13590";"13459";"97";"17";"7";"6";"4"
"1";"25";"1";"788477174582031_4141917575904624";"data";"data.*";"fetched (200)";"2021-07-25 17:08:14.587379";"Facebook:/<page-id>/posts";"One YEAR on... Africa CDC #Partnership #Panabios #TrustedTravelPlatform";"{""name"": ""Africa CDC"", ""id"": ""788477174582031""}";"2021-07-14T07:00:00+0000";"2021-07-20T20:48:09+0000";"https://scontent.fdac23-1.fna.fbcdn.net/v/t15.5256-10/216810904_355041796029602_4500067130857676820_n.jpg?_nc_cat=105&ccb=1-3&_nc_sid=ad6a45&_nc_eui2=AeERe4lDqdFek8xEbOwupSxt82xDLiIEIxjzbEMuIgQjGNOdPGQiP_ahptT5HnWV8T-WptD5uPqLyBlwJO3f5IvX&_nc_ohc=NUOS4l6dPQ0AX9u0o0b&_nc_ht=scontent.fdac23-1.fna&oh=6fd82f16030c2bb9d17b01dc633d73cf&oe=6102D7D9";"19";"15";"311";"307";"2";"2";"0";"0";"0"
